Order_ID,Date,Time,Month,DayOfWeek,Weather,Category,Menu,Type,Price,Cost,Margin,Is_Set
20231124-26055,2023-11-24,12:14,11,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231124-26056,2023-11-24,18:50,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26057,2023-11-24,17:52,11,Fri,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231124-26058,2023-11-24,13:12,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26059,2023-11-24,13:29,11,Fri,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231124-26060,2023-11-24,13:19,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26061,2023-11-24,16:19,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26062,2023-11-24,10:22,11,Fri,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231124-26062,2023-11-24,10:22,11,Fri,Sunny,Coffee,Latte,Ice,3500,1150,2350,TRUE
20231124-26063,2023-11-24,11:10,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26064,2023-11-24,13:21,11,Fri,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20231124-26064,2023-11-24,13:21,11,Fri,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20231124-26065,2023-11-24,10:42,11,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231124-26066,2023-11-24,20:07,11,Fri,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231124-26067,2023-11-24,10:15,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26068,2023-11-24,19:45,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26069,2023-11-24,20:51,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26070,2023-11-24,10:00,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26071,2023-11-24,16:57,11,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231124-26072,2023-11-24,21:48,11,Fri,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231124-26072,2023-11-24,21:48,11,Fri,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20231124-26073,2023-11-24,10:36,11,Fri,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20231124-26074,2023-11-24,17:51,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26075,2023-11-24,14:12,11,Fri,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20231124-26076,2023-11-24,15:44,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26077,2023-11-24,17:52,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26078,2023-11-24,14:35,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26079,2023-11-24,16:02,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26080,2023-11-24,17:10,11,Fri,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231124-26080,2023-11-24,17:10,11,Fri,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20231124-26081,2023-11-24,16:11,11,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231124-26082,2023-11-24,14:41,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26083,2023-11-24,14:03,11,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231124-26084,2023-11-24,14:35,11,Fri,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20231124-26085,2023-11-24,10:09,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26086,2023-11-24,19:13,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26087,2023-11-24,20:58,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26088,2023-11-24,17:41,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26089,2023-11-24,10:07,11,Fri,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231124-26089,2023-11-24,10:07,11,Fri,Sunny,Coffee,Latte,Ice,3500,1150,2350,TRUE
20231124-26090,2023-11-24,15:36,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26091,2023-11-24,10:52,11,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231124-26092,2023-11-24,11:50,11,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231124-26093,2023-11-24,18:13,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26094,2023-11-24,15:46,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26095,2023-11-24,12:59,11,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231124-26096,2023-11-24,15:25,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26097,2023-11-24,14:14,11,Fri,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20231124-26097,2023-11-24,14:14,11,Fri,Sunny,Coffee,Latte,Ice,3000,1150,1850,TRUE
20231124-26098,2023-11-24,14:04,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26099,2023-11-24,15:33,11,Fri,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20231124-26100,2023-11-24,11:09,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26101,2023-11-24,12:09,11,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231124-26102,2023-11-24,17:05,11,Fri,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231124-26102,2023-11-24,17:05,11,Fri,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20231124-26103,2023-11-24,14:52,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26104,2023-11-24,11:08,11,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231124-26105,2023-11-24,11:54,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26106,2023-11-24,19:59,11,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231124-26107,2023-11-24,17:44,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26108,2023-11-24,16:31,11,Fri,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231124-26109,2023-11-24,12:58,11,Fri,Sunny,Baked,Scone,Hot,3800,900,2900,FALSE
20231124-26110,2023-11-24,14:22,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26111,2023-11-24,14:45,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26112,2023-11-24,12:58,11,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231124-26113,2023-11-24,15:33,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26114,2023-11-24,16:04,11,Fri,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20231124-26115,2023-11-24,11:31,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26116,2023-11-24,13:54,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26117,2023-11-24,18:49,11,Fri,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20231124-26117,2023-11-24,18:49,11,Fri,Sunny,Coffee,Latte,Ice,3000,1150,1850,TRUE
20231124-26118,2023-11-24,14:50,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26119,2023-11-24,19:30,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26120,2023-11-24,20:10,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26121,2023-11-24,11:54,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26122,2023-11-24,16:12,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26123,2023-11-24,19:11,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26124,2023-11-24,18:32,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26125,2023-11-24,20:11,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26126,2023-11-24,16:10,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26127,2023-11-24,18:51,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26128,2023-11-24,13:57,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26129,2023-11-24,18:29,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26130,2023-11-24,14:11,11,Fri,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20231124-26131,2023-11-24,13:51,11,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231124-26132,2023-11-24,14:32,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26133,2023-11-24,14:03,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26134,2023-11-24,13:02,11,Fri,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,FALSE
20231124-26135,2023-11-24,16:19,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26136,2023-11-24,13:13,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26137,2023-11-24,12:18,11,Fri,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231124-26137,2023-11-24,12:18,11,Fri,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20231124-26138,2023-11-24,12:10,11,Fri,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20231125-26139,2023-11-25,20:12,11,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231125-26140,2023-11-25,14:58,11,Sat,Sunny,Tea,HerbTea,Hot,5000,470,4530,FALSE
20231125-26141,2023-11-25,10:40,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26142,2023-11-25,21:39,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26143,2023-11-25,19:12,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26144,2023-11-25,19:22,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26145,2023-11-25,10:15,11,Sat,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231125-26145,2023-11-25,10:15,11,Sat,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20231125-26146,2023-11-25,12:00,11,Sat,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231125-26147,2023-11-25,21:04,11,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231125-26148,2023-11-25,16:14,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26149,2023-11-25,18:17,11,Sat,Sunny,Tea,HerbTea,Hot,5000,470,4530,FALSE
20231125-26150,2023-11-25,21:11,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26151,2023-11-25,10:00,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26152,2023-11-25,11:14,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26153,2023-11-25,12:52,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26154,2023-11-25,18:05,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26155,2023-11-25,10:02,11,Sat,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20231125-26155,2023-11-25,10:02,11,Sat,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20231125-26156,2023-11-25,17:25,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26157,2023-11-25,11:03,11,Sat,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231125-26157,2023-11-25,11:03,11,Sat,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20231125-26158,2023-11-25,11:49,11,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231125-26159,2023-11-25,20:00,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26160,2023-11-25,18:47,11,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231125-26161,2023-11-25,18:21,11,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231125-26162,2023-11-25,17:26,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26163,2023-11-25,16:30,11,Sat,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231125-26164,2023-11-25,21:40,11,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231125-26165,2023-11-25,13:17,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26166,2023-11-25,14:18,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26167,2023-11-25,10:30,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26168,2023-11-25,14:07,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26169,2023-11-25,19:10,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26170,2023-11-25,20:19,11,Sat,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20231125-26170,2023-11-25,20:19,11,Sat,Sunny,Coffee,Latte,Ice,3000,1150,1850,TRUE
20231125-26171,2023-11-25,21:15,11,Sat,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,FALSE
20231125-26172,2023-11-25,17:13,11,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231125-26173,2023-11-25,12:37,11,Sat,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,FALSE
20231125-26174,2023-11-25,11:09,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26175,2023-11-25,18:08,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26176,2023-11-25,21:56,11,Sat,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231125-26177,2023-11-25,21:02,11,Sat,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,FALSE
20231125-26178,2023-11-25,15:15,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26179,2023-11-25,12:25,11,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231125-26180,2023-11-25,17:54,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26181,2023-11-25,17:34,11,Sat,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231125-26181,2023-11-25,17:34,11,Sat,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20231125-26182,2023-11-25,14:18,11,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231125-26183,2023-11-25,17:44,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26184,2023-11-25,19:29,11,Sat,Sunny,Tea,HerbTea,Hot,5000,470,4530,FALSE
20231125-26185,2023-11-25,18:00,11,Sat,Sunny,Baked,Scone,Hot,3800,900,2900,FALSE
20231125-26186,2023-11-25,18:31,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26187,2023-11-25,12:32,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26188,2023-11-25,11:07,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26189,2023-11-25,10:29,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26190,2023-11-25,20:16,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26191,2023-11-25,20:50,11,Sat,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231125-26192,2023-11-25,18:53,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26193,2023-11-25,11:40,11,Sat,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231125-26194,2023-11-25,16:02,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26195,2023-11-25,11:22,11,Sat,Sunny,Tea,HerbTea,Hot,5000,470,4530,FALSE
20231125-26196,2023-11-25,19:14,11,Sat,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20231125-26197,2023-11-25,19:34,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26198,2023-11-25,19:24,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26199,2023-11-25,14:41,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26200,2023-11-25,17:06,11,Sat,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20231125-26200,2023-11-25,17:06,11,Sat,Sunny,Coffee,Latte,Ice,3000,1150,1850,TRUE
20231125-26201,2023-11-25,13:14,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26202,2023-11-25,14:04,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26203,2023-11-25,12:40,11,Sat,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20231125-26204,2023-11-25,14:59,11,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231125-26205,2023-11-25,14:01,11,Sat,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231125-26205,2023-11-25,14:01,11,Sat,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20231125-26206,2023-11-25,13:03,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26207,2023-11-25,20:09,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26208,2023-11-25,17:10,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26209,2023-11-25,13:41,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26210,2023-11-25,21:22,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26211,2023-11-25,12:07,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26212,2023-11-25,18:40,11,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231125-26213,2023-11-25,18:54,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26214,2023-11-25,20:28,11,Sat,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20231125-26215,2023-11-25,18:34,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26216,2023-11-25,18:22,11,Sat,Sunny,Tea,HerbTea,Hot,5000,470,4530,FALSE
20231125-26217,2023-11-25,11:31,11,Sat,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231125-26217,2023-11-25,11:31,11,Sat,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20231125-26218,2023-11-25,15:07,11,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231125-26219,2023-11-25,13:32,11,Sat,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20231125-26219,2023-11-25,13:32,11,Sat,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20231125-26220,2023-11-25,16:20,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26221,2023-11-25,20:39,11,Sat,Sunny,Baked,Scone,Hot,3800,900,2900,FALSE
20231125-26222,2023-11-25,16:09,11,Sat,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,FALSE
20231125-26223,2023-11-25,11:36,11,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231125-26224,2023-11-25,14:51,11,Sat,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20231125-26225,2023-11-25,12:01,11,Sat,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20231125-26225,2023-11-25,12:01,11,Sat,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20231125-26226,2023-11-25,20:53,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26227,2023-11-25,21:04,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26228,2023-11-25,21:17,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26229,2023-11-25,14:13,11,Sat,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231125-26230,2023-11-25,20:54,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231125-26231,2023-11-25,20:51,11,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26232,2023-11-26,13:11,11,Sun,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231126-26233,2023-11-26,19:09,11,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231126-26234,2023-11-26,15:42,11,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231126-26235,2023-11-26,17:35,11,Sun,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231126-26236,2023-11-26,11:08,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26237,2023-11-26,10:13,11,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231126-26238,2023-11-26,20:10,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26239,2023-11-26,14:59,11,Sun,Sunny,Tea,HerbTea,Hot,5000,470,4530,FALSE
20231126-26240,2023-11-26,21:46,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26241,2023-11-26,16:25,11,Sun,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20231126-26241,2023-11-26,16:25,11,Sun,Sunny,Coffee,Latte,Ice,3000,1150,1850,TRUE
20231126-26242,2023-11-26,11:31,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26243,2023-11-26,11:27,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26244,2023-11-26,21:57,11,Sun,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231126-26244,2023-11-26,21:57,11,Sun,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20231126-26245,2023-11-26,16:04,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26246,2023-11-26,10:00,11,Sun,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20231126-26247,2023-11-26,14:03,11,Sun,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20231126-26247,2023-11-26,14:03,11,Sun,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20231126-26248,2023-11-26,19:12,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26249,2023-11-26,16:24,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26250,2023-11-26,10:32,11,Sun,Sunny,Tea,HerbTea,Hot,5000,470,4530,FALSE
20231126-26251,2023-11-26,15:44,11,Sun,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231126-26252,2023-11-26,21:12,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26253,2023-11-26,11:55,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26254,2023-11-26,15:35,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26255,2023-11-26,17:31,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26256,2023-11-26,13:18,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26257,2023-11-26,14:31,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26258,2023-11-26,19:08,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26259,2023-11-26,11:15,11,Sun,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,FALSE
20231126-26260,2023-11-26,18:34,11,Sun,Sunny,Baked,Scone,Hot,3800,900,2900,FALSE
20231126-26261,2023-11-26,10:51,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26262,2023-11-26,10:57,11,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231126-26263,2023-11-26,16:33,11,Sun,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231126-26264,2023-11-26,19:39,11,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231126-26265,2023-11-26,18:56,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26266,2023-11-26,16:20,11,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231126-26267,2023-11-26,13:12,11,Sun,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,FALSE
20231126-26268,2023-11-26,19:32,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26269,2023-11-26,21:30,11,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231126-26270,2023-11-26,15:44,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26271,2023-11-26,16:38,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26272,2023-11-26,15:01,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26273,2023-11-26,15:11,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26274,2023-11-26,14:10,11,Sun,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231126-26275,2023-11-26,14:50,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26276,2023-11-26,11:12,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26277,2023-11-26,15:18,11,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231126-26278,2023-11-26,12:32,11,Sun,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231126-26278,2023-11-26,12:32,11,Sun,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
